Latency,Jitter,Loss,Protocol,Bandwidth,Transfer,UE,experiment,Distance,Reliability
0.969,0.435920529801,2,TCP,12029.032258064517,429000.0,04,2,52.4161280572012,99.99408920682797
1.042,0.45925,0,TCP,12020.0,429000.0,04,2,63.29503605302595,99.98711081045336
0.939,0.457202657807,3,TCP,12019.354838709678,429000.0,04,2,52.192449931354886,99.98640555989252
0.978,0.437125827815,2,TCP,12035.483870967742,429000.0,04,2,81.99052381951157,99.99895193559588
0.969,0.513026490066,2,TCP,12016.129032258064,429000.0,04,2,37.74067232900376,99.99551847704056
1.023,0.496805280528,1,TCP,12026.666666666666,429000.0,04,2,54.997410514599,99.99439867661296
1.015,0.536526315789,0,TCP,12029.032258064517,429000.0,04,2,83.4744566851092,99.98454088756274
0.948,0.451171617162,1,TCP,8004.0,286000.0,05,2,56.87528861509943,99.9902218379638
1.027,0.504056478405,3,TCP,8004.333333333333,286000.0,05,2,20.686263513301917,99.99800463616464
1.059,0.484937293729,1,TCP,8000.0,286000.0,05,2,54.65981479877718,99.99064647265944
1.013,0.498700657895,0,TCP,8004.0,286000.0,05,2,22.43144493016233,99.98958803437252
0.971,0.457771523179,2,TCP,8004.333333333333,286000.0,05,2,58.969233578247504,99.99128235633304
1.878,2.14846710526,0,TCP,8004.333333333333,286000.0,05,2,96.10890512841476,99.987965963071
1.005,0.449148514851,1,TCP,8004.0,286000.0,05,2,81.1119016287467,99.99445558345704
1.013,0.462178807947,2,TCP,7997.333333333333,286000.0,05,2,65.73407240893543,99.9887765937465
1.054,0.52688372093,3,TCP,8003.666666666667,286000.0,05,2,63.7527291402721,99.99017544005298
1.052,0.45275,0,TCP,8001.0,286000.0,05,2,47.78656236489044,99.99305741917544
0.984,0.494463815789,0,TCP,8003.666666666667,286000.0,05,2,37.09390887082601,99.99678884489676
1.034,0.44980730897,3,TCP,8004.666666666667,286000.0,05,2,61.940537039551614,99.99607028133136
1.054,0.53755704698,6,TCP,7998.709677419355,286000.0,05,2,97.74811024088775,99.99475273662937
1.034,0.531514851485,1,TCP,8004.333333333333,286000.0,05,2,77.59332576393953,99.98960617537522
1.075,0.509676567657,1,TCP,8004.0,286000.0,05,2,29.715450515973775,99.9937540395768
1.068,0.462967105263,0,TCP,8004.0,286000.0,05,2,91.86176210256464,99.99483544104498
1.111,0.5110625,0,TCP,8003.666666666667,286000.0,05,2,65.86519691420077,99.99294474501932
1.027,0.511920792079,1,TCP,8004.0,286000.0,05,2,61.6936880979229,99.98789145191488
0.97,0.416761589404,2,TCP,8000.0,286000.0,05,2,27.711850749046963,99.9937823437248
1.1,0.48899009901,1,TCP,8004.333333333333,286000.0,05,2,41.87357826480952,99.98705398788006
1.44,1.27108552632,0,TCP,8004.666666666667,286000.0,05,2,76.20340999058651,99.99730035934184
1.008,0.452688741722,2,TCP,8000.666666666667,286000.0,05,2,26.119690538961954,99.99255679421806
1.024,0.441676567657,1,TCP,8004.666666666667,286000.0,05,2,23.23132221414967,99.99656225628316
1.029,0.513653333333,4,TCP,8000.666666666667,286000.0,05,2,69.60375184656058,99.99377110496168
1.012,0.431621710526,0,TCP,7997.0,286000.0,05,2,60.98380764287244,99.99451751441298
1.019,0.418418604651,3,TCP,7987.0,286000.0,05,2,75.89041407778456,99.9884513384984
0.969,0.435920529801,2,TCP,8000.333333333333,286000.0,05,2,67.2183774925555,99.98832515383928
1.042,0.45925,0,TCP,7997.666666666667,286000.0,05,2,7.681732683618088,99.98720939089748
0.939,0.457202657807,3,TCP,8004.333333333333,286000.0,05,2,48.28529526932252,99.99605360694864
0.978,0.437125827815,2,TCP,8000.333333333333,286000.0,05,2,78.37010813897481,99.99889364620246
0.969,0.513026490066,2,TCP,8004.0,286000.0,05,2,73.66840556838832,99.99769494325096
1.023,0.496805280528,1,TCP,8000.666666666667,286000.0,05,2,27.758704532552333,99.9986694678125
1.015,0.536526315789,0,TCP,8004.333333333333,286000.0,05,2,51.35299698822476,99.98882475536074
1.158,0.415880398671,3,UDP,24000.0,858000.0,01,3,20.826834966309374,99.99066160086736
1.2,0.432310231023,1,UDP,24000.0,858000.0,01,3,77.58954332035903,99.99143482644732
1.177,0.37907615894,2,UDP,24000.0,858000.0,01,3,55.9401175755536,99.98924542343468
1.164,0.415782178218,1,UDP,24000.0,858000.0,01,3,32.808111679106595,99.9915176485898
1.156,0.385251655629,2,UDP,24000.0,858000.0,01,3,55.97855952647672,99.99004829625424
1.123,0.390943521595,3,UDP,24000.0,858000.0,01,3,51.94501459877489,99.99429727912155
1.173,0.439589403974,2,UDP,24000.0,858000.0,01,3,53.398015656866704,99.99462280138992
1.212,0.54316442953,2,UDP,24000.0,858000.0,01,3,48.79920713641469,99.98904475171334
1.162,0.377797342193,3,UDP,24000.0,858000.0,01,3,22.21725467585398,99.99578376623448
1.152,0.392013333333,4,UDP,23787.09677419355,858000.0,01,3,34.02699658108261,99.99474975661998
1.162,0.47521192053,2,UDP,23787.09677419355,858000.0,01,3,66.98987527505412,99.99039696853824
1.172,0.468720930233,3,UDP,24000.0,858000.0,01,3,79.9877144959375,99.99316641392964
1.198,0.395443708609,2,UDP,24000.0,858000.0,01,3,61.02864388123944,99.99586597549116
1.181,0.43111627907,3,UDP,24000.0,858000.0,01,3,46.49530905168916,99.99342988693591
1.15,0.429267558528,5,UDP,24000.0,858000.0,01,3,53.31390631075854,99.98729705134316
1.125,0.406409240924,1,UDP,24000.0,858000.0,01,3,86.51394867296077,99.99256197538368
1.116,0.440362126246,3,UDP,24000.0,858000.0,01,3,62.18656101819138,99.9924369272338
1.173,0.509671052632,0,UDP,23783.870967741936,858000.0,01,3,10.5023949274616,99.99759730670672
1.15,0.38488410596,2,UDP,24000.0,858000.0,01,3,73.4081995607553,99.99180566496234
1.136,0.42446,4,UDP,24000.0,858000.0,01,3,69.5992766183872,99.99463738295916
1.167,0.399526845638,6,UDP,24000.0,858000.0,01,3,35.45747075188291,99.99245952605274
1.166,0.363410596026,2,UDP,24000.0,858000.0,01,3,41.35064875754486,99.9949238011324
1.211,0.453267326733,1,UDP,24000.0,858000.0,01,3,96.41099451002071,99.98857875081644
1.135,0.400559210526,0,UDP,24000.0,858000.0,01,3,22.99089904187176,99.98701451844812
1.171,0.34900990099,1,UDP,24000.0,858000.0,01,3,72.0675315341395,99.99530424256784
1.106,0.407603960396,1,UDP,24000.0,858000.0,01,3,22.8045536800088,99.99524084801602
1.184,0.364760797342,3,UDP,24000.0,858000.0,01,3,66.10905491926864,99.99549841222708
1.133,0.421394039735,2,UDP,24000.0,858000.0,01,3,97.8850911065762,99.99687946604575
1.182,0.42441,4,UDP,24000.0,858000.0,01,3,78.34167316588398,99.995542973315
1.214,0.327990066225,2,UDP,24000.0,858000.0,01,3,52.74187498881647,99.98999333526255
1.107,0.385950166113,3,UDP,24000.0,858000.0,01,3,52.54932797510859,99.99224075257388
1.125,0.447240131579,0,UDP,24000.0,858000.0,01,3,53.31460014079011,99.99806882494606
1.215,0.485249169435,3,UDP,24000.0,858000.0,01,3,70.13498940250197,99.9949125393266
1.158,0.415880398671,3,UDP,49000.0,1752000.0,02,3,93.79736073812133,99.99470741937492
1.2,0.432310231023,1,UDP,49000.0,1752000.0,02,3,32.511292414055944,99.98839983247387
1.177,0.37907615894,2,UDP,49000.0,1752000.0,02,3,48.21781466266694,99.99161511923006
1.164,0.415782178218,1,UDP,49000.0,1752000.0,02,3,31.53179805109768,99.99510468230427
1.156,0.385251655629,2,UDP,49000.0,1752000.0,02,3,63.7883193789973,99.99314425643404
1.123,0.390943521595,3,UDP,49000.0,1752000.0,02,3,80.33331039727634,99.99709682206483
1.173,0.439589403974,2,UDP,49000.0,1752000.0,02,3,75.65323898735181,99.99683065180666
1.212,0.54316442953,2,UDP,49000.0,1752000.0,02,3,71.76062299224797,99.9920356982191
1.162,0.377797342193,3,UDP,48567.74193548387,1752000.0,02,3,59.56288251002037,99.99208557594314
1.152,0.392013333333,4,UDP,49000.0,1752000.0,02,3,31.56846045238042,99.99489364377884
1.162,0.47521192053,2,UDP,49000.0,1752000.0,02,3,47.1568176461869,99.99063478225692
1.172,0.468720930233,3,UDP,49000.0,1752000.0,02,3,46.03732592996601,99.9917435907564
1.198,0.395443708609,2,UDP,49000.0,1752000.0,02,3,85.47292422833596,99.9978560356405
1.181,0.43111627907,3,UDP,49000.0,1752000.0,02,3,71.83876786411824,99.99147236824138
1.15,0.429267558528,5,UDP,49000.0,1752000.0,02,3,88.83479139174547,99.99767012178556
1.125,0.406409240924,1,UDP,49000.0,1752000.0,02,3,51.78794227351004,99.98729965879072
1.116,0.440362126246,3,UDP,49000.0,1752000.0,02,3,44.70923034986333,99.99577391912732
1.173,0.509671052632,0,UDP,49000.0,1752000.0,02,3,91.9104969966718,99.9936520463334
1.15,0.38488410596,2,UDP,49000.0,1752000.0,02,3,82.59832442124544,99.99247499903409
1.136,0.42446,4,UDP,49000.0,1752000.0,02,3,49.35695955308898,99.99040325695395
1.167,0.399526845638,6,UDP,49000.0,1752000.0,02,3,68.58028257384456,99.99365448460011
1.166,0.363410596026,2,UDP,49000.0,1752000.0,02,3,51.86819242774841,99.9942430173218
1.211,0.453267326733,1,UDP,49000.0,1752000.0,02,3,81.59862024772113,99.98975366923725
1.135,0.400559210526,0,UDP,49000.0,1752000.0,02,3,27.3592969117924,99.99401531077598
1.171,0.34900990099,1,UDP,49000.0,1752000.0,02,3,52.839919140132686,99.99263480302756
1.106,0.407603960396,1,UDP,49000.0,1752000.0,02,3,64.64511729157992,99.99406442503636
1.184,0.364760797342,3,UDP,49000.0,1752000.0,02,3,26.29703779111428,99.9925899545509
1.133,0.421394039735,2,UDP,49000.0,1752000.0,02,3,73.35382172351905,99.9912671407906
1.182,0.42441,4,UDP,49000.0,1752000.0,02,3,64.99360441276589,99.99546404076592
1.214,0.327990066225,2,UDP,49000.0,1752000.0,02,3,14.91576941308591,99.99189610083316
1.107,0.385950166113,3,UDP,49000.0,1752000.0,02,3,20.33040224924467,99.9918132239998
1.125,0.447240131579,0,UDP,49000.0,1752000.0,02,3,32.63772094946563,99.99091653928812
1.215,0.485249169435,3,UDP,49000.0,1752000.0,02,3,59.13265683241684,99.9906380198694
1.158,0.415880398671,3,UDP,9000.0,322000.0,03,3,62.1345379160442,99.98980268346683
1.2,0.432310231023,1,UDP,9000.0,322000.0,03,3,71.8010728239483,99.99062499940348
1.177,0.37907615894,2,UDP,9000.0,322000.0,03,3,41.79809144376166,99.98778657539368
1.164,0.415782178218,1,UDP,9000.0,322000.0,03,3,54.65604177007774,99.99455596652224
1.156,0.385251655629,2,UDP,9000.0,322000.0,03,3,62.4242632699488,99.984768579387
1.123,0.390943521595,3,UDP,9000.0,322000.0,03,3,89.97384967110266,99.99097981929836
1.173,0.439589403974,2,UDP,8924.838709677419,322000.0,03,3,28.57949440130524,99.99545062926452
1.212,0.54316442953,2,UDP,9000.0,322000.0,03,3,23.4404711292697,99.99358748881862
1.162,0.377797342193,3,UDP,9000.0,322000.0,03,3,21.79434425119563,99.99065227353344
1.152,0.392013333333,4,UDP,8920.322580645161,322000.0,03,3,70.95869071052823,99.99240709908952
1.162,0.47521192053,2,UDP,9000.0,322000.0,03,3,44.54112737741994,99.99202616406512
1.172,0.468720930233,3,UDP,9000.0,322000.0,03,3,28.11243804434106,99.98804112438124
1.198,0.395443708609,2,UDP,9000.0,322000.0,03,3,78.4469580383729,99.99639759117176
1.181,0.43111627907,3,UDP,9000.0,322000.0,03,3,95.18416195832192,99.9907141808447
1.15,0.429267558528,5,UDP,9000.0,322000.0,03,3,57.52582641762906,99.99577088253304
1.125,0.406409240924,1,UDP,9000.0,322000.0,03,3,81.26999713097788,99.99011259752918
1.116,0.440362126246,3,UDP,9000.0,322000.0,03,3,29.891636029614915,99.99157749882868
1.173,0.509671052632,0,UDP,9000.0,322000.0,03,3,50.11459832859934,99.99386907346836
1.15,0.38488410596,2,UDP,9000.0,322000.0,03,3,48.48566267713888,99.99700447585644
1.136,0.42446,4,UDP,9000.0,322000.0,03,3,89.40927444894028,99.98618111822644
1.167,0.399526845638,6,UDP,9000.0,322000.0,03,3,82.94501039408345,99.99401143844104
1.166,0.363410596026,2,UDP,9000.0,322000.0,03,3,91.0839356464002,99.99433986091933
1.211,0.453267326733,1,UDP,9000.0,322000.0,03,3,82.09865982265609,99.99751720784155
1.135,0.400559210526,0,UDP,9000.0,322000.0,03,3,73.30249857478503,99.99489933354792
1.171,0.34900990099,1,UDP,9000.0,322000.0,03,3,39.63075495267187,99.99553467733556
1.106,0.407603960396,1,UDP,9000.0,322000.0,03,3,46.75161485612907,99.98892805857628
1.184,0.364760797342,3,UDP,9000.0,322000.0,03,3,69.36600371826003,99.99792605572144
1.133,0.421394039735,2,UDP,9000.0,322000.0,03,3,93.24105931465029,99.99203919504735
1.182,0.42441,4,UDP,9000.0,322000.0,03,3,77.53454288336623,99.99196462900603
1.214,0.327990066225,2,UDP,9000.0,322000.0,03,3,66.88402038437155,99.99065780662214
1.107,0.385950166113,3,UDP,9000.0,322000.0,03,3,81.99579551440247,99.99308339716558
1.125,0.447240131579,0,UDP,9000.0,322000.0,03,3,87.672843049359,99.98465211986256
1.215,0.485249169435,3,UDP,9000.0,322000.0,03,3,19.877349831779902,99.98977792577544
1.158,0.415880398671,3,TCP,8529.354838709678,305000.0,04,3,68.08824166829534,99.99287077955064
1.2,0.432310231023,1,TCP,8576.774193548386,307000.0,04,3,78.69615443947424,99.99868732400272
1.177,0.37907615894,2,TCP,8459.354838709678,302000.0,04,3,51.7660369918304,99.98587941929424
1.164,0.415782178218,1,TCP,8663.548387096775,310000.0,04,3,63.853950942552,99.99460934826212
1.156,0.385251655629,2,TCP,8339.354838709678,298000.0,04,3,24.99326055938726,99.98746368541576
1.123,0.390943521595,3,TCP,8170.645161290323,292000.0,04,3,49.38440682715056,99.99078135255888
1.173,0.439589403974,2,TCP,8370.967741935483,299000.0,04,3,24.376841124903244,99.98445879743365
1.212,0.54316442953,2,TCP,8364.838709677419,299000.0,04,3,25.89984447905207,99.99393934014893
1.162,0.377797342193,3,TCP,8364.193548387097,299000.0,04,3,53.79687897346624,99.98883386261596
1.152,0.392013333333,4,TCP,8395.483870967742,300000.0,04,3,79.87528040479664,99.98680041464188
1.162,0.47521192053,2,TCP,8249.032258064517,295000.0,04,3,53.86005515535419,99.99066559972177
1.172,0.468720930233,3,TCP,8376.774193548386,300000.0,04,3,56.65687511429678,99.9928845622363
1.198,0.395443708609,2,TCP,8612.258064516129,308000.0,04,3,51.82298632134986,99.997886955661
1.181,0.43111627907,3,TCP,8425.806451612903,301000.0,04,3,56.85781899203688,99.99754589424084
1.15,0.429267558528,5,TCP,8545.483870967742,306000.0,04,3,69.49896398228302,99.99127040480757
1.125,0.406409240924,1,TCP,8381.290322580646,300000.0,04,3,65.79428971392818,99.99407696150706
1.116,0.440362126246,3,TCP,8647.41935483871,309000.0,04,3,68.66198141307424,99.99418978248949
1.173,0.509671052632,0,TCP,8380.967741935483,300000.0,04,3,50.570884053609575,99.99181135148208
1.15,0.38488410596,2,TCP,8702.258064516129,311000.0,04,3,37.19037317525114,99.99737260581922
1.136,0.42446,4,TCP,8424.838709677419,301000.0,04,3,73.60570083136898,99.9881962240775
1.167,0.399526845638,6,TCP,8757.09677419355,313000.0,04,3,41.09925659402013,99.9891301730697
1.166,0.363410596026,2,TCP,8409.677419354839,301000.0,04,3,66.65946521160282,99.9917168262131
1.211,0.453267326733,1,TCP,8628.064516129032,308000.0,04,3,16.173001215868485,99.99018310284526
1.135,0.400559210526,0,TCP,8599.032258064517,308000.0,04,3,58.48573699216973,99.99744180784822
1.171,0.34900990099,1,TCP,8670.967741935483,310000.0,04,3,44.22142733962498,99.9961149474088
1.106,0.407603960396,1,TCP,8384.193548387097,300000.0,04,3,54.04803674798507,99.99482813992957
1.184,0.364760797342,3,TCP,8448.064516129032,302000.0,04,3,60.001039858521295,99.98937161951892
1.133,0.421394039735,2,TCP,8531.612903225807,305000.0,04,3,28.945291793797324,99.99176604729304
1.182,0.42441,4,TCP,8513.870967741936,304000.0,04,3,35.44455578709649,99.99522445107092
1.214,0.327990066225,2,TCP,8580.645161290322,307000.0,04,3,85.51020559214987,99.99063727241614
1.107,0.385950166113,3,TCP,8666.774193548386,310000.0,04,3,53.021791884196375,99.99205939305156
1.125,0.447240131579,0,TCP,8381.290322580646,300000.0,04,3,30.655490501904566,99.99531592053548
1.215,0.485249169435,3,TCP,8454.516129032258,302000.0,04,3,60.92461810826822,99.9897189047432
1.158,0.415880398671,3,TCP,5991.612903225807,214000.0,05,3,88.47243126726991,99.98760966912556
1.2,0.432310231023,1,TCP,5991.935483870968,214000.0,05,3,49.91535923695537,99.98806955028157
1.177,0.37907615894,2,TCP,5970.645161290323,214000.0,05,3,78.73689947790494,99.9958062672828
1.164,0.415782178218,1,TCP,5999.666666666667,215000.0,05,3,21.553451542341698,99.99196074296384
1.156,0.385251655629,2,TCP,6002.258064516129,215000.0,05,3,23.646679190823622,99.9960693913047
1.123,0.390943521595,3,TCP,6002.0,215000.0,05,3,32.67400037381025,99.99572541951925
1.173,0.439589403974,2,TCP,6000.333333333333,215000.0,05,3,19.42655614374577,99.98638222153254
1.212,0.54316442953,2,TCP,5991.290322580645,214000.0,05,3,52.23895104705395,99.9923889421262
1.162,0.377797342193,3,TCP,6001.935483870968,215000.0,05,3,80.4645712510423,99.99237640932294
1.152,0.392013333333,4,TCP,6006.666666666667,215000.0,05,3,78.50671554470738,99.99723662358882
1.162,0.47521192053,2,TCP,6006.0,215000.0,05,3,52.17736912599028,99.99756123021474
1.172,0.468720930233,3,TCP,6007.0,215000.0,05,3,57.909475455667184,99.98609720378796
1.198,0.395443708609,2,TCP,5996.0,215000.0,05,3,96.24866509489264,99.98491319365289
1.181,0.43111627907,3,TCP,6006.333333333333,215000.0,05,3,68.11581572039319,99.99401018966162
1.15,0.429267558528,5,TCP,5998.387096774193,214000.0,05,3,50.14115499754514,99.99499646393812
1.125,0.406409240924,1,TCP,5998.064516129032,214000.0,05,3,73.79884853589807,99.99152528008074
1.116,0.440362126246,3,TCP,6000.967741935484,215000.0,05,3,51.15550090354967,99.99236159780666
1.173,0.509671052632,0,TCP,5995.4838709677415,214000.0,05,3,36.881299270148446,99.99316435813049
1.15,0.38488410596,2,TCP,6003.0,215000.0,05,3,46.29441455008072,99.9968691434282
1.136,0.42446,4,TCP,5995.333333333333,215000.0,05,3,15.695340140339487,99.99435980810377
1.167,0.399526845638,6,TCP,5994.8387096774195,214000.0,05,3,49.35774067922592,99.99699602719738
1.166,0.363410596026,2,TCP,6006.666666666667,215000.0,05,3,52.40530710846545,99.99190171665234
1.211,0.453267326733,1,TCP,6002.666666666667,215000.0,05,3,71.25647657616017,99.98675038114204
1.135,0.400559210526,0,TCP,5968.333333333333,215000.0,05,3,54.57371893459002,99.98487335931158
1.171,0.34900990099,1,TCP,6006.333333333333,215000.0,05,3,80.97056676480565,99.99420632467988
1.106,0.407603960396,1,TCP,5999.666666666667,215000.0,05,3,57.49512794558847,99.98956288934312
1.184,0.364760797342,3,TCP,6005.666666666667,215000.0,05,3,50.11431371225784,99.99060557357907
1.133,0.421394039735,2,TCP,6002.903225806452,215000.0,05,3,85.65926521396744,99.99633221439552
1.182,0.42441,4,TCP,6007.333333333333,215000.0,05,3,64.09580858763445,99.99266434092948
1.214,0.327990066225,2,TCP,6002.258064516129,215000.0,05,3,69.04984548752621,99.99261260896527
1.107,0.385950166113,3,TCP,6006.333333333333,215000.0,05,3,60.23629246597264,99.99563933976096
1.125,0.447240131579,0,TCP,5998.709677419355,214000.0,05,3,73.11119805185758,99.98465943286944
1.215,0.485249169435,3,TCP,6002.258064516129,215000.0,05,3,79.31207745254315,99.99021786512728
1.407,0.151871186441,9,UDP,32000.0,1144000.0,01,4,18.68522499392821,99.99767054526092
1.442,0.233558528428,5,UDP,32000.0,1144000.0,01,4,83.03152440903096,99.99582525741144
1.429,0.182719471947,1,UDP,32000.0,1144000.0,01,4,31.175912181482644,99.9893655929662
1.393,0.190112582781,2,UDP,32000.0,1144000.0,01,4,67.90926460610225,99.99728337309269
1.402,0.15026,4,UDP,32000.0,1144000.0,01,4,95.80841833122918,99.99586994438434
1.47,0.246324414716,5,UDP,32000.0,1144000.0,01,4,66.45999531230461,99.98947437766871
1.393,0.189076666667,4,UDP,32000.0,1144000.0,01,4,47.47862771653547,99.99766440923204
1.397,0.186918918919,8,UDP,32000.0,1144000.0,01,4,65.80483628168444,99.99796946446878
1.413,0.143096345515,3,UDP,32000.0,1144000.0,01,4,58.97588728044423,99.99654249522168
1.405,0.141427152318,2,UDP,32000.0,1144000.0,01,4,29.832893020142905,99.98778089816666
1.434,0.168679054054,8,UDP,32000.0,1144000.0,01,4,6.842964195927538,99.99178181210895
1.389,0.122855704698,6,UDP,32000.0,1144000.0,01,4,22.139677500990768,99.98441234998192
1.472,0.277763513514,8,UDP,32000.0,1144000.0,01,4,52.29045505870763,99.98754241797155
1.433,0.173919463087,6,UDP,32000.0,1144000.0,01,4,74.08001570282937,99.99414947121907
1.443,0.20538410596,2,UDP,32000.0,1144000.0,01,4,78.6783612779411,99.99221624849793
1.416,0.158624161074,6,UDP,32000.0,1144000.0,01,4,66.18525341851675,99.99288633450271
1.437,0.175789297659,5,UDP,32000.0,1144000.0,01,4,52.58835004067582,99.98857831733524
1.406,0.138777027027,8,UDP,32000.0,1144000.0,01,4,70.39523623372446,99.98620875988264
1.46,0.237722772277,1,UDP,32000.0,1144000.0,01,4,71.77220126490317,99.99303487012304
1.415,0.155265780731,3,UDP,32000.0,1144000.0,01,4,9.282601955646625,99.99221782446702
1.383,0.115134228188,6,UDP,32000.0,1144000.0,01,4,31.06450308938965,99.99459643282404
1.403,0.158530201342,6,UDP,32000.0,1144000.0,01,4,56.51601988577834,99.9929922694484
1.404,0.13098019802,1,UDP,32000.0,1144000.0,01,4,48.8382673965797,99.99187218911032
1.506,0.29051986755,2,UDP,32000.0,1144000.0,01,4,47.1056081836537,99.99458087139251
1.424,0.172132890365,3,UDP,32000.0,1144000.0,01,4,69.75657532489372,99.9929822060056
1.424,0.180531561462,3,UDP,32000.0,1144000.0,01,4,51.75536889571253,99.9907601608576
1.425,0.176578595318,5,UDP,32000.0,1144000.0,01,4,53.0165682476018,99.99577923982775
1.413,0.158357615894,2,UDP,32000.0,1144000.0,01,4,47.94403294392882,99.9927544301169
1.429,0.185479865772,6,UDP,32000.0,1144000.0,01,4,20.54932382960812,99.99807192384937
1.421,0.140331125828,2,UDP,32000.0,1144000.0,01,4,75.74116690658565,99.9891811479547
1.406,0.127431438127,5,UDP,32000.0,1144000.0,01,4,21.2729992328479,99.99127773342543
1.403,0.151432432432,8,UDP,32000.0,1144000.0,01,4,32.994340265875195,99.9870656154374
1.695,0.718013651877,11,UDP,32000.0,1144000.0,01,4,7.236747061119312,99.99698762110012
1.407,0.151871186441,9,UDP,55000.0,1967000.0,02,4,71.37606905001772,99.98707957175522
1.442,0.233558528428,5,UDP,55000.0,1967000.0,02,4,85.70029856860685,99.99119418994084
1.429,0.182719471947,1,UDP,55000.0,1967000.0,02,4,48.850681737867625,99.99505168900298
1.393,0.190112582781,2,UDP,54525.8064516129,1967000.0,02,4,67.66947914654533,99.9957410140802
1.402,0.15026,4,UDP,55000.0,1967000.0,02,4,55.99411111896572,99.99794862931236
1.47,0.246324414716,5,UDP,55000.0,1967000.0,02,4,68.57058013151841,99.99260337792414
1.393,0.189076666667,4,UDP,54516.12903225807,1967000.0,02,4,72.20402559581382,99.9860073580907
1.397,0.186918918919,8,UDP,55000.0,1967000.0,02,4,30.90868168861301,99.98649338007904
1.413,0.143096345515,3,UDP,55000.0,1967000.0,02,4,38.8499129408492,99.9958673568445
1.405,0.141427152318,2,UDP,55000.0,1967000.0,02,4,39.3787365889003,99.99748887098312
1.434,0.168679054054,8,UDP,55000.0,1967000.0,02,4,32.062074903724934,99.99157399076024
1.389,0.122855704698,6,UDP,55000.0,1967000.0,02,4,72.46319746878464,99.9910804831092
1.472,0.277763513514,8,UDP,55000.0,1967000.0,02,4,60.0595222100145,99.99560965682656
1.433,0.173919463087,6,UDP,55000.0,1967000.0,02,4,83.71163142286711,99.98708660404046
1.443,0.20538410596,2,UDP,55000.0,1967000.0,02,4,81.22871718530477,99.99238219043237
1.416,0.158624161074,6,UDP,55000.0,1967000.0,02,4,65.01809037472826,99.99873830632906
1.437,0.175789297659,5,UDP,55000.0,1967000.0,02,4,73.50398751952457,99.99422715680014
1.406,0.138777027027,8,UDP,55000.0,1967000.0,02,4,21.14736906806869,99.9880162925701
1.46,0.237722772277,1,UDP,55000.0,1967000.0,02,4,53.363225605849664,99.99804907115312
1.415,0.155265780731,3,UDP,55000.0,1967000.0,02,4,27.130846952225905,99.9949528754934
1.383,0.115134228188,6,UDP,55000.0,1967000.0,02,4,21.41919064782401,99.98946115748254
1.403,0.158530201342,6,UDP,55000.0,1967000.0,02,4,53.49324518217933,99.99326062386342
1.404,0.13098019802,1,UDP,55000.0,1967000.0,02,4,72.38182722479988,99.99488407807893
1.506,0.29051986755,2,UDP,55000.0,1967000.0,02,4,33.64820233954862,99.98892674050026
1.424,0.172132890365,3,UDP,55000.0,1967000.0,02,4,23.22930097393925,99.99004429594876
1.424,0.180531561462,3,UDP,55000.0,1967000.0,02,4,47.93447979758488,99.99871603681969
1.425,0.176578595318,5,UDP,55000.0,1967000.0,02,4,72.57770890380392,99.99731080328516
1.413,0.158357615894,2,UDP,55000.0,1967000.0,02,4,82.00741147558243,99.99442459249408
1.429,0.185479865772,6,UDP,55000.0,1967000.0,02,4,52.77472279944563,99.99682802361504
1.421,0.140331125828,2,UDP,55000.0,1967000.0,02,4,92.73434554336922,99.9868234551545
1.406,0.127431438127,5,UDP,55000.0,1967000.0,02,4,87.12339010614667,99.99420096060398
1.403,0.151432432432,8,UDP,55000.0,1967000.0,02,4,50.54632084368741,99.99281075039276
1.695,0.718013651877,11,UDP,55000.0,1967000.0,02,4,20.910651464820567,99.98857033256712
1.407,0.151871186441,9,UDP,13883.870967741936,501000.0,03,4,24.525343645007403,99.9914129414128
1.442,0.233558528428,5,UDP,14000.0,501000.0,03,4,50.16390203492644,99.98845720821096
1.429,0.182719471947,1,UDP,13880.645161290322,501000.0,03,4,58.57250444119571,99.98879991949524
1.393,0.190112582781,2,UDP,13880.645161290322,501000.0,03,4,45.68097593736846,99.991871145731
1.402,0.15026,4,UDP,14000.0,501000.0,03,4,21.15386968328109,99.99582626766228
1.47,0.246324414716,5,UDP,14000.0,501000.0,03,4,28.110606648885454,99.99263899799146
1.393,0.189076666667,4,UDP,13877.41935483871,501000.0,03,4,83.39959767343092,99.99017928410645
1.397,0.186918918919,8,UDP,13877.41935483871,501000.0,03,4,70.18256958565179,99.99265722199036
1.413,0.143096345515,3,UDP,14000.0,501000.0,03,4,77.15713286712958,99.98831953251572
1.405,0.141427152318,2,UDP,14000.0,501000.0,03,4,52.81887626811384,99.99746624315765
1.434,0.168679054054,8,UDP,14000.0,501000.0,03,4,67.00754514139625,99.99459223197996
1.389,0.122855704698,6,UDP,13874.193548387097,501000.0,03,4,54.47610595073213,99.98443373286182
1.472,0.277763513514,8,UDP,13883.870967741936,501000.0,03,4,52.95107341055723,99.99431456719756
1.433,0.173919463087,6,UDP,14000.0,501000.0,03,4,48.56203509649491,99.98695165752696
1.443,0.20538410596,2,UDP,14000.0,501000.0,03,4,50.630474427882376,99.98728496900436
1.416,0.158624161074,6,UDP,14000.0,501000.0,03,4,21.05944829762001,99.99604956405894
1.437,0.175789297659,5,UDP,14000.0,501000.0,03,4,6.02544360809339,99.99208131477276
1.406,0.138777027027,8,UDP,14000.0,501000.0,03,4,66.91398190544821,99.99299189973294
